0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
0.0,-4.0125,3.5
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,4.993750000000001,0.0
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,3.3625,1.75
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,1.7312500000000002,0.0
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,0.10000000000000053,1.75
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-1.5312499999999991,0.0
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-3.1625000000000005,1.75
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
3.8500000000000005,-4.79375,0.0
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
1.9250000000000007,-6.625,1.75
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
8.881784197001252e-16,-6.625,0.0
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-1.924999999999999,-6.625,1.75
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-4.99375,0.0
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-3.3625,1.75
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-1.7312499999999993,0.0
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,-0.09999999999999964,1.75
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,1.5312499999999991,0.0
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,3.1625000000000005,1.75
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-3.8499999999999996,4.79375,0.0
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
-1.9249999999999998,6.625000000000001,1.75
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
0.0,6.625000000000001,0.0
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
1.9249999999999998,6.625000000000001,1.75
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
-3.15,-7.325,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
4.55,4.293750000000002,-1.4
